BAD,LOAN,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC_missing,DEBTINC_median,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,15900,70467.0,0.0,0,1,285.0,0,10,0,36.050382369,1,0,0,0,1,0,0,0
0,15900,105352.0,0.0,0,2,54.0,0,9,0,40.270607618,0,1,0,0,1,0,0,0
0,15900,113888.0,2.0,0,0,141.0,0,21,0,36.318788182,0,1,0,1,0,0,0,0
0,15900,50309.0,6.0,1,0,102.0,1,16,0,38.877808385,1,0,0,0,1,0,0,0
0,15900,96393.0,4.0,2,0,84.0,1,21,0,22.113193096,1,0,0,0,1,0,0,0
0,15900,120724.0,0.0,0,0,126.0,0,30,0,37.993775785,1,0,0,0,0,1,0,0
0,15900,68912.0,9.0,0,0,251.0,1,16,0,22.175263227,1,0,0,0,0,1,0,0
0,15900,119751.0,9.0,0,0,300.0,2,18,0,30.1768704,1,0,0,0,1,0,0,0
0,15900,120514.0,1.0,0,3,264.0,1,29,0,41.840275239,1,0,0,1,0,0,0,0
0,15900,64679.0,4.0,0,0,156.0,2,12,0,27.808547086,1,0,0,0,0,1,0,0
0,15900,66458.0,4.0,0,0,147.0,1,12,0,30.289129835,1,0,0,0,0,1,0,0
0,15900,89775.0,1.0,0,0,231.0,2,25,0,30.108317431,1,0,0,0,1,0,0,0
1,15900,59530.0,4.6,1,0,148.0,1,27,1,34.818261819,1,0,0,0,1,0,0,0
1,15900,104200.0,15.0,0,3,184.0,0,37,1,34.818261819,1,0,0,0,0,1,0,0
0,15900,120451.0,1.0,0,0,123.0,2,21,0,37.99240801,1,0,0,0,1,0,0,0
0,15900,129878.0,17.0,0,0,179.0,0,17,0,39.192025867,1,0,0,0,1,0,0,0
1,15900,89235.5,4.0,0,0,236.0,0,23,0,20.723375647,0,1,0,0,1,0,0,0
0,15900,92271.0,1.0,1,2,113.0,2,25,0,32.881846931,1,0,0,0,1,0,0,0
0,15900,90212.0,7.0,0,0,304.0,0,19,0,30.422003881,0,1,0,0,1,0,0,0
0,15900,96424.0,10.0,0,0,111.0,0,11,0,36.954969611,0,1,0,1,0,0,0,0
0,15900,109500.0,7.0,0,0,138.0,2,21,1,34.818261819,1,0,0,0,0,1,0,0
0,15900,82095.0,10.0,0,2,177.0,0,14,0,28.818793116,0,1,0,0,0,1,0,0
0,15900,114267.0,8.0,0,0,205.0,2,36,0,41.230512181,1,0,0,0,0,1,0,0
0,15900,171350.0,8.0,0,0,311.0,0,26,0,26.876729861,0,1,0,0,0,0,0,1
0,15900,118359.0,13.0,0,0,126.0,1,8,0,37.78182264,1,0,0,0,1,0,0,0
0,15900,52234.0,3.0,0,0,288.0,0,16,0,17.452227433,1,0,0,0,0,1,0,0
0,16000,77146.0,0.0,0,0,190.0,0,24,0,31.737034291,1,0,0,1,0,0,0,0
0,16000,51792.0,7.0,0,1,341.0,1,17,0,30.611518791,1,0,0,0,1,0,0,0
0,16000,95315.0,24.0,0,0,241.0,1,23,0,35.474773102,0,1,0,0,0,1,0,0
0,16000,52482.0,3.0,0,0,260.0,0,34,0,40.347343998,1,0,0,0,0,1,0,0
0,16000,103255.0,6.0,3,0,73.0,1,21,0,24.935229965,1,0,0,0,1,0,0,0
0,16000,167020.0,5.0,0,0,315.0,0,26,0,25.912976009,0,1,0,0,0,0,0,1
0,16000,100225.0,0.0,0,0,129.0,0,22,0,39.827217203,1,0,0,0,1,0,0,0
0,16000,160919.0,7.0,0,0,223.0,0,18,0,37.301517501,1,0,1,0,0,0,0,0
0,16000,106943.0,7.0,0,0,207.0,1,36,0,42.573079502,1,0,0,0,0,1,0,0
1,16000,60000.0,11.0,0,0,51.0,0,9,1,34.818261819,0,1,0,0,1,0,0,0
0,16000,54000.0,16.0,0,0,111.0,1,18,1,34.818261819,1,0,0,0,1,0,0,0
0,16000,130000.0,7.5,0,0,102.0,0,14,1,34.818261819,1,0,0,0,0,1,0,0
0,16000,89200.0,1.9,0,0,177.0,1,31,1,34.818261819,1,0,0,0,1,0,0,0
0,16000,152300.0,5.0,0,0,102.0,0,17,1,34.818261819,0,1,0,0,0,1,0,0
0,16000,63400.0,3.5,0,0,124.0,0,18,1,34.818261819,0,1,0,1,0,0,0,0
0,16000,57822.0,17.0,0,0,277.0,0,22,1,34.818261819,1,0,0,0,1,0,0,0
0,16000,160050.0,7.0,1,5,261.0,3,24,1,34.818261819,1,0,0,0,1,0,0,0
0,16000,91000.0,0.2,0,0,85.0,0,17,1,34.818261819,1,0,1,0,0,0,0,0
0,16000,128200.0,10.0,0,0,366.0,1,10,1,34.818261819,1,0,0,0,1,0,0,0
1,16000,106189.0,2.0,1,1,238.0,0,31,1,34.818261819,0,1,0,0,0,1,0,0
1,16000,89235.5,0.6,0,0,319.0,9,27,1,34.818261819,1,0,0,0,0,1,0,0
1,16000,117500.0,4.0,0,3,176.0,5,34,1,34.818261819,1,0,0,0,1,0,0,0
1,16000,71130.0,2.5,0,0,190.0,0,22,1,34.818261819,1,0,0,0,0,1,0,0
1,16000,87400.0,18.0,5,3,146.0,3,18,1,34.818261819,1,0,0,1,0,0,0,0
0,16000,90908.0,7.0,0,0,295.0,0,20,0,29.014876509,0,1,0,0,1,0,0,0
0,16000,33382.0,13.0,1,0,85.0,1,9,0,33.720783378,1,0,0,0,1,0,0,0
0,16000,115759.0,8.0,0,0,296.0,1,19,0,30.062735712,1,0,0,0,1,0,0,0
0,16000,108652.0,30.0,0,1,332.0,2,48,0,33.74218195,1,0,0,1,0,0,0,0
0,16000,84124.0,10.0,0,0,82.0,3,12,0,32.948898967,1,0,0,0,1,0,0,0
0,16000,63837.0,7.0,0,1,122.0,2,49,0,30.143261328,1,0,0,0,1,0,0,0
0,16000,94613.0,5.0,0,0,207.0,3,18,0,41.058989067,1,0,0,0,1,0,0,0
0,16000,46140.0,7.0,0,0,345.0,1,16,0,31.640812778,1,0,0,0,1,0,0,0
0,16000,91519.0,7.0,0,0,163.0,0,26,0,43.583882525,0,1,0,1,0,0,0,0
0,16000,87698.0,1.0,0,0,156.0,0,24,0,23.570800835,1,0,0,1,0,0,0,0
0,16000,181166.0,9.0,0,0,237.0,0,21,0,27.841339881,1,0,1,0,0,0,0,0
0,16000,89778.0,2.0,0,0,136.0,0,12,0,25.725793664,0,1,0,0,0,1,0,0
0,16000,85627.0,5.0,0,0,117.0,0,20,0,21.445341417,1,0,0,1,0,0,0,0
0,16000,85782.0,1.0,2,1,100.0,1,25,0,33.20696963,1,0,0,0,1,0,0,0
0,16000,87086.0,7.0,0,0,205.0,2,18,0,43.436334345,1,0,0,0,1,0,0,0
1,16100,77400.0,3.0,2,2,214.0,1,51,0,44.21676389,1,0,0,1,0,0,0,0
0,16100,103192.0,5.0,2,0,76.0,0,20,0,24.187933859,1,0,0,0,1,0,0,0
0,16100,159427.0,6.0,0,0,102.0,0,16,0,35.994979529,0,1,0,0,0,1,0,0
1,16100,30695.0,11.0,0,1,64.0,2,2,0,29.233014839,0,1,0,0,1,0,0,0
0,16100,91045.0,7.0,0,0,298.0,0,19,0,30.961645128,0,1,0,0,1,0,0,0
0,16100,93756.0,31.0,0,0,210.0,0,21,0,32.596219565,1,0,0,1,0,0,0,0
0,16100,114647.0,11.0,0,0,170.0,0,27,0,33.523278536,1,0,0,0,1,0,0,0
0,16100,124610.0,0.0,0,0,129.0,0,29,0,34.2115674,1,0,0,0,0,1,0,0
0,16100,64430.0,3.0,0,0,117.0,0,17,0,33.824716398,0,1,0,1,0,0,0,0
0,16100,85097.0,5.0,0,0,102.0,1,20,0,24.175532914,1,0,0,1,0,0,0,0
0,16100,106014.0,0.0,0,0,269.0,1,21,0,39.799112283,1,0,0,0,0,1,0,0
1,16100,52000.0,8.0,0,0,91.0,1,15,1,34.818261819,1,0,0,0,1,0,0,0
1,16100,82649.0,12.0,0,0,95.0,0,9,0,27.548831204,1,0,0,0,1,0,0,0
0,16100,116491.0,1.0,0,0,118.0,2,20,0,38.763699701,1,0,0,0,1,0,0,0
0,16100,79384.0,1.0,0,1,297.0,1,9,0,36.736113667,1,0,0,0,1,0,0,0
0,16100,57862.0,17.0,0,0,282.0,0,21,0,30.708487401,1,0,0,0,1,0,0,0
0,16100,71673.0,1.0,0,0,186.0,0,25,0,29.670506363,1,0,0,1,0,0,0,0
0,16100,65523.0,2.0,0,0,110.0,0,17,0,31.001523706,0,1,0,1,0,0,0,0
0,16100,29725.0,11.0,0,0,86.0,2,8,0,33.496046557,1,0,0,0,1,0,0,0
0,16100,168105.0,7.0,0,0,336.0,0,26,0,25.991819945,0,1,0,0,0,0,0,1
0,16100,72749.0,8.0,0,0,90.0,2,15,0,43.897730329,1,0,0,0,1,0,0,0
0,16100,99544.0,5.0,2,0,55.0,1,20,0,23.282933392,1,0,0,0,1,0,0,0
0,16100,92943.0,8.0,1,2,343.0,1,41,0,37.557976627,1,0,0,0,0,1,0,0
0,16100,91572.0,3.0,0,0,165.0,0,25,0,24.920119989,1,0,0,1,0,0,0,0
0,16200,69458.0,2.0,0,0,141.0,0,18,0,31.109528667,0,1,0,1,0,0,0,0
0,16200,37433.0,21.0,1,0,207.0,2,16,0,32.718088027,1,0,0,0,0,1,0,0
0,16200,137950.0,2.0,1,0,112.0,2,15,0,32.761337964,1,0,0,1,0,0,0,0
0,16200,92595.0,2.0,0,0,178.0,0,25,0,22.21960047,1,0,0,1,0,0,0,0
0,16200,82523.0,4.0,0,0,132.0,1,8,0,28.172032888,1,0,1,0,0,0,0,0
0,16200,101797.0,23.0,0,0,221.0,0,23,0,36.259337335,0,1,0,0,0,1,0,0
0,16200,116407.0,20.0,0,0,270.0,1,16,0,24.543268816,1,0,0,0,1,0,0,0
0,16200,109050.0,2.0,0,2,128.0,0,23,0,39.57681143,0,1,0,1,0,0,0,0
0,16200,95280.0,7.0,0,0,194.0,1,10,0,33.123728177,1,0,0,0,1,0,0,0
0,16200,87682.0,10.0,0,0,87.0,3,10,0,31.379268837,1,0,0,0,1,0,0,0
0,16200,94394.0,1.0,0,0,167.0,0,25,0,23.691156853,1,0,0,1,0,0,0,0
1,16200,135447.0,17.0,0,5,130.0,9,19,0,45.554415483,1,0,1,0,0,0,0,0
0,16200,73500.0,5.0,0,1,105.0,1,8,1,34.818261819,1,0,0,0,1,0,0,0
0,16200,114758.0,7.0,0,0,298.0,2,19,0,32.622560102,1,0,0,0,1,0,0,0
1,16200,88569.0,14.0,0,0,471.0,0,1,0,35.886710153,1,0,1,0,0,0,0,0
0,16200,129091.0,5.0,0,0,251.0,3,42,0,36.692167907,1,0,1,0,0,0,0,0
0,16200,44866.0,16.0,0,0,115.0,1,17,0,24.090882167,1,0,1,0,0,0,0,0
1,16200,131940.0,5.0,0,0,202.0,2,40,0,23.977112224,1,0,0,0,0,0,1,0
1,16200,206368.0,9.0,7,3,141.0,10,41,0,32.36849777,1,0,1,0,0,0,0,0
0,16200,113030.0,20.0,0,0,284.0,0,17,0,26.65016531,1,0,0,0,1,0,0,0
0,16200,117705.0,0.0,0,0,125.0,2,21,0,38.810661707,1,0,0,0,1,0,0,0
0,16200,104348.0,0.0,0,0,141.0,1,18,0,33.334411917,1,0,0,0,1,0,0,0
0,16200,131208.0,13.0,0,0,309.0,0,19,0,29.60368375,1,0,0,0,0,1,0,0
1,16200,46382.0,11.0,0,0,175.0,3,20,0,39.740928127,1,0,0,0,1,0,0,0
1,16200,61917.0,2.0,0,0,259.0,0,47,0,43.717499442,0,1,0,0,1,0,0,0
1,16300,63000.0,12.0,1,5,125.0,1,14,1,34.818261819,1,0,0,0,1,0,0,0
0,16300,165315.0,9.0,0,0,304.0,0,27,0,27.56242667,0,1,0,0,0,0,0,1
0,16300,88649.0,14.0,0,1,258.0,0,22,0,28.13047878,0,1,0,0,1,0,0,0
1,16300,102921.0,23.0,0,0,256.0,0,45,0,36.987085694,1,0,0,0,0,0,1,0
0,16300,101243.0,30.0,0,0,337.0,2,49,0,35.412870351,1,0,0,1,0,0,0,0
0,16300,89756.0,2.0,0,0,193.0,0,30,0,31.413585832,1,0,0,0,1,0,0,0
0,16300,134992.0,1.0,0,0,278.0,0,46,0,41.949854504,1,0,0,0,1,0,0,0
0,16300,161284.0,7.0,0,3,256.0,2,23,0,39.07781351,1,0,0,0,1,0,0,0
0,16300,85577.0,8.0,0,0,75.0,3,11,0,31.761828777,1,0,0,0,1,0,0,0
0,16300,69875.0,5.0,0,0,246.0,3,32,1,34.818261819,1,0,0,0,0,1,0,0
1,16300,65000.0,2.0,0,0,200.0,0,7,1,34.818261819,1,0,0,0,1,0,0,0
0,16300,88870.0,11.0,0,0,243.0,1,16,0,24.689293685,1,0,0,0,0,1,0,0
0,16300,83232.0,7.0,0,0,285.0,0,20,0,27.898802748,0,1,0,0,1,0,0,0
1,16300,76131.0,9.0,0,0,81.0,2,9,0,40.372556541,1,0,0,0,1,0,0,0
0,16300,102426.0,8.0,0,0,247.0,1,12,0,36.409094498,0,1,0,0,0,1,0,0
0,16300,78914.0,7.0,0,0,251.0,0,49,0,40.722196346,0,1,0,0,1,0,0,0
0,16300,114692.0,8.0,0,0,318.0,1,18,0,31.914238011,1,0,0,0,1,0,0,0
0,16300,42629.0,9.0,0,0,80.0,2,11,0,30.284772591,0,1,0,0,1,0,0,0
0,16300,98585.0,1.0,0,0,162.0,3,19,0,32.75346067,1,0,0,1,0,0,0,0
0,16400,78801.0,4.0,0,0,266.0,2,32,0,32.904357011,1,0,0,0,0,1,0,0
0,16400,92308.0,6.0,0,0,202.0,3,19,0,42.420345308,1,0,0,0,1,0,0,0
0,16400,79154.0,7.0,0,0,180.0,1,21,0,24.838940068,1,0,0,0,1,0,0,0
0,16400,51994.0,7.0,0,0,202.0,0,14,1,34.818261819,0,1,0,0,0,1,0,0
0,16400,94726.0,1.0,0,0,177.0,1,31,0,35.034481355,1,0,0,0,1,0,0,0
0,16400,128546.0,16.0,0,0,183.0,0,17,0,40.850886838,1,0,0,0,1,0,0,0
0,16400,124048.0,7.0,0,0,180.0,1,21,0,35.810769362,1,0,0,0,1,0,0,0
1,16400,74447.0,3.0,2,3,208.0,1,50,0,41.95642972,1,0,0,1,0,0,0,0
0,16400,164133.0,21.0,0,0,238.0,0,27,0,22.206846015,1,0,0,0,0,1,0,0
0,16400,89453.0,4.0,0,0,199.0,3,19,0,41.523497409,1,0,0,0,1,0,0,0
0,16400,88586.0,7.0,0,0,298.0,0,20,0,29.153372016,0,1,0,0,1,0,0,0
0,16400,94390.0,8.0,0,2,358.0,1,42,0,39.060627308,1,0,0,0,0,1,0,0
0,16400,76854.0,1.0,0,0,172.0,0,25,0,31.819622172,1,0,0,1,0,0,0,0
1,16400,72500.0,7.0,0,1,127.0,1,39,1,34.818261819,1,0,0,0,1,0,0,0
0,16400,109025.0,10.0,0,0,155.0,3,19,1,34.818261819,1,0,0,0,0,1,0,0
0,16400,91832.0,9.0,0,0,202.0,0,19,0,20.38046421,1,0,0,0,0,1,0,0
0,16400,51454.0,7.0,0,1,338.0,1,17,0,33.491836085,1,0,0,0,1,0,0,0
0,16400,115881.0,0.0,0,0,137.0,1,21,0,39.699961675,1,0,0,0,1,0,0,0
0,16400,76483.0,4.0,0,0,232.0,3,31,0,33.106835776,1,0,0,0,0,1,0,0
0,16400,89589.0,27.0,0,0,211.0,0,21,0,34.256364885,1,0,0,1,0,0,0,0
0,16400,86144.0,2.0,0,0,126.0,1,20,0,23.698007625,1,0,0,1,0,0,0,0
0,16400,105796.0,29.0,0,1,341.0,2,49,0,36.003915936,1,0,0,1,0,0,0,0
0,16400,122281.0,0.0,0,0,123.0,0,30,0,34.936673908,1,0,0,0,0,1,0,0
0,16400,85424.0,10.0,0,1,174.0,0,14,0,26.931994858,0,1,0,0,0,1,0,0
0,16400,116097.0,7.0,0,0,180.0,1,21,0,35.598950764,1,0,0,0,1,0,0,0
0,16400,133626.0,5.0,0,0,95.0,0,14,0,31.275182524,1,0,0,0,0,1,0,0
0,16400,100078.0,7.0,0,0,177.0,1,25,0,43.027470528,0,1,0,1,0,0,0,0
0,16500,72618.0,6.0,0,0,101.0,2,15,0,41.457025199,1,0,0,0,1,0,0,0
0,16500,112677.0,2.0,0,2,138.0,1,23,0,37.253333224,0,1,0,1,0,0,0,0
0,16500,59586.0,16.0,0,0,284.0,0,21,0,29.969006333,1,0,0,0,1,0,0,0
1,16500,63745.0,7.0,0,0,106.0,4,18,0,41.344845835,1,0,0,0,1,0,0,0
0,16500,65748.0,7.0,0,0,99.0,3,14,0,41.415631251,1,0,0,0,1,0,0,0
0,16500,88454.0,30.0,0,0,320.0,0,16,0,14.097940896,1,0,0,1,0,0,0,0
1,16500,89235.5,9.0,0,1,218.0,0,19,1,34.818261819,1,0,0,1,0,0,0,0
0,16500,97348.0,8.0,0,0,124.0,0,11,0,36.107923552,0,1,0,1,0,0,0,0
0,16500,128101.0,9.0,0,0,251.0,2,41,0,36.933331164,1,0,1,0,0,0,0,0
0,16500,98658.0,5.0,3,0,78.0,0,21,0,23.120073801,1,0,0,0,1,0,0,0
1,16500,116000.0,10.0,1,2,83.0,1,27,1,34.818261819,1,0,1,0,0,0,0,0
0,16500,100796.0,22.0,0,1,244.0,1,24,0,38.327816354,0,1,0,0,0,1,0,0
0,16500,41677.0,20.0,0,0,208.0,2,15,0,34.430575154,1,0,0,0,0,1,0,0
1,16500,68872.0,1.0,0,0,60.0,0,12,0,22.459624387,1,0,0,0,1,0,0,0
1,16500,165267.0,14.0,0,1,170.0,1,31,0,36.178122,1,0,1,0,0,0,0,0
0,16500,42894.0,1.0,0,0,331.0,0,8,0,26.895804457,0,1,0,0,1,0,0,0
0,16500,93500.0,8.0,0,0,82.0,0,16,1,34.818261819,0,1,0,0,0,1,0,0
0,16500,80000.0,2.0,0,0,308.0,3,16,1,34.818261819,1,0,0,0,1,0,0,0
0,16500,193000.0,10.0,0,0,263.0,1,38,1,34.818261819,1,0,0,0,0,1,0,0
0,16500,110000.0,18.0,0,0,243.0,5,31,1,34.818261819,1,0,1,0,0,0,0,0
1,16500,87000.0,26.0,0,3,110.0,5,35,1,34.818261819,1,0,0,0,1,0,0,0
1,16500,89235.5,1.0,0,0,121.0,3,11,1,34.818261819,1,0,1,0,0,0,0,0
1,16500,109500.0,2.0,4,0,217.0,2,24,1,34.818261819,1,0,1,0,0,0,0,0
0,16500,167611.0,5.0,0,0,136.0,1,21,0,26.404528407,1,0,0,1,0,0,0,0
0,16500,138693.0,2.0,0,0,283.0,5,43,0,39.716770715,1,0,0,0,1,0,0,0
0,16500,158296.0,20.0,0,0,219.0,0,27,0,22.484791751,1,0,0,0,0,1,0,0
1,16500,46925.0,10.0,0,0,178.0,4,20,0,40.206333768,1,0,0,0,1,0,0,0
0,16500,64918.0,25.0,0,0,247.0,0,14,0,24.357949543,0,1,0,0,1,0,0,0
0,16500,73720.0,17.0,0,0,186.0,0,23,0,38.37360781,1,0,0,0,0,1,0,0
0,16500,164000.0,23.0,0,0,76.0,2,21,1,34.818261819,0,1,1,0,0,0,0,0
0,16500,98922.0,0.0,0,0,140.0,3,20,0,31.814429354,1,0,0,1,0,0,0,0
0,16500,144461.0,1.0,1,0,137.0,2,15,0,34.107888816,1,0,0,1,0,0,0,0
0,16500,66966.0,3.0,0,0,206.0,3,17,0,35.00637947,0,1,0,0,0,1,0,0
0,16500,118156.0,9.0,0,0,295.0,2,18,0,32.171631931,1,0,0,0,1,0,0,0
0,16500,29168.0,11.0,0,1,102.0,2,8,0,31.566885272,1,0,0,0,1,0,0,0
0,16500,76145.0,4.0,0,0,124.0,1,8,0,28.173450676,1,0,1,0,0,0,0,0
0,16500,53040.0,9.0,0,0,118.0,0,9,0,17.747783551,0,1,0,0,1,0,0,0
0,16600,96887.0,14.0,0,0,264.0,0,23,0,28.674701982,0,1,0,0,1,0,0,0
0,16600,123638.0,7.0,0,0,180.0,1,21,0,34.118615358,1,0,0,0,1,0,0,0
0,16600,123546.0,0.0,1,2,253.0,1,29,0,40.608567483,1,0,0,1,0,0,0,0
0,16600,106691.0,1.0,0,0,289.0,1,20,0,38.475240991,1,0,0,0,0,1,0,0
0,16600,94944.0,9.0,0,0,177.0,0,15,0,24.023048237,1,0,0,0,0,1,0,0
0,16600,164103.0,7.0,1,4,264.0,3,23,0,37.386854286,1,0,0,0,1,0,0,0
0,16600,119493.0,3.0,0,0,277.0,0,33,0,29.284071859,1,0,0,1,0,0,0,0
0,16600,81552.0,6.0,0,0,107.0,0,7,0,36.763752672,1,0,0,0,1,0,0,0
0,16600,68563.0,2.0,1,0,120.0,0,18,0,33.073048345,0,1,0,1,0,0,0,0
0,16600,100221.0,1.0,0,0,90.0,0,17,0,25.708393802,1,0,1,0,0,0,0,0
1,16600,89235.5,1.5,1,3,210.0,0,20,1,34.818261819,1,0,0,0,1,0,0,0
0,16600,50732.0,0.0,0,0,96.0,2,9,0,42.399139279,1,0,0,1,0,0,0,0
0,16600,56631.0,2.0,0,0,99.0,1,8,0,39.799527401,1,0,0,1,0,0,0,0
0,16600,84627.0,5.0,0,0,115.0,1,20,0,22.323142605,1,0,0,1,0,0,0,0
0,16600,95471.0,6.0,0,0,188.0,4,19,0,40.453753155,1,0,0,0,1,0,0,0
0,16600,44165.0,20.0,0,1,207.0,2,16,0,30.63902291,1,0,0,0,0,1,0,0
0,16600,43880.0,7.0,0,0,352.0,1,15,0,31.534288917,1,0,0,0,1,0,0,0
0,16600,100411.0,0.0,0,0,149.0,4,19,0,29.725746822,1,0,0,1,0,0,0,0
0,16600,104437.0,9.0,0,0,247.0,1,12,0,37.099532605,0,1,0,0,0,1,0,0
0,16700,91790.0,2.0,0,0,185.0,0,31,0,35.25727149,1,0,0,0,1,0,0,0
0,16700,107919.0,10.0,0,0,260.0,0,11,0,36.824339033,0,1,0,0,0,1,0,0
0,16700,95498.0,0.0,0,1,162.0,0,25,0,24.26256802,1,0,0,1,0,0,0,0
0,16700,29387.0,13.0,0,0,81.0,2,8,0,33.364491337,1,0,0,0,1,0,0,0
0,16700,137417.0,7.0,0,0,98.0,0,14,0,31.10800492,1,0,0,0,0,1,0,0
0,16700,130341.0,12.0,0,0,296.0,0,18,0,28.447992405,1,0,0,0,0,1,0,0
0,16700,60478.0,14.0,0,0,105.0,0,18,0,39.122996804,1,0,0,0,1,0,0,0
0,16700,61446.0,6.0,0,0,96.0,1,9,0,28.452980859,1,0,0,0,1,0,0,0
0,16700,112463.0,1.0,0,3,135.0,1,23,0,37.033954387,0,1,0,1,0,0,0,0
0,16700,76704.0,2.0,0,2,272.0,0,10,0,37.630057159,1,0,0,0,1,0,0,0
0,16700,92706.0,13.0,0,1,263.0,0,23,0,29.884757742,0,1,0,0,1,0,0,0
0,16700,83146.0,2.0,0,0,309.0,3,15,0,43.48806641,1,0,0,0,1,0,0,0
1,16700,103540.0,17.0,0,0,171.0,0,10,0,37.226430597,1,0,0,0,1,0,0,0
0,16700,96535.0,7.0,0,0,103.0,0,10,0,39.349650518,0,1,0,1,0,0,0,0
0,16700,56374.0,1.0,0,0,73.0,1,9,0,40.829128728,1,0,0,1,0,0,0,0
0,16700,45209.0,20.0,0,1,196.0,2,16,0,31.058084364,1,0,0,0,0,1,0,0
0,16700,56465.0,3.0,0,0,301.0,0,15,0,18.251480864,1,0,0,0,0,1,0,0
0,16700,85685.0,5.0,0,0,109.0,0,12,0,28.160611312,0,1,0,0,0,1,0,0
0,16700,93277.0,14.0,0,0,270.0,0,23,0,29.875928067,0,1,0,0,1,0,0,0
0,16700,136568.0,0.0,0,0,274.0,0,47,0,40.041684652,1,0,0,0,1,0,0,0
0,16800,83695.0,3.0,0,0,295.0,2,16,0,40.625052691,1,0,0,0,1,0,0,0
0,16800,90429.0,6.0,0,0,184.0,3,18,0,42.297091696,1,0,0,0,1,0,0,0
1,16800,65000.0,4.0,2,1,77.0,6,43,1,34.818261819,1,0,0,0,0,0,1,0
1,16800,88231.0,8.0,0,0,122.0,0,12,0,55.962022219,1,0,0,0,0,1,0,0
0,16800,90008.0,10.0,0,2,179.0,1,12,0,27.816420302,0,1,0,0,0,1,0,0
1,16800,89235.5,21.0,0,0,191.0,1,20,0,35.894025859,1,0,0,1,0,0,0,0
0,16800,140222.0,4.0,0,0,272.0,5,43,0,40.033378243,1,0,0,0,1,0,0,0
0,16800,41879.0,17.0,1,0,106.0,0,17,0,26.696716261,1,0,1,0,0,0,0,0
0,16800,95747.0,0.0,0,0,188.0,1,31,0,35.285844744,1,0,0,0,1,0,0,0
1,16800,27781.0,1.0,10,0,191.0,0,9,0,27.146885648,0,1,0,0,1,0,0,0
1,16800,146222.0,5.0,3,2,124.0,2,65,0,62.559307823,1,0,1,0,0,0,0,0
0,16800,89729.0,7.0,0,0,286.0,0,20,0,28.739128016,0,1,0,0,1,0,0,0
0,16800,100366.0,6.0,0,1,335.0,1,41,0,36.211626812,1,0,0,0,0,1,0,0
1,16800,71711.0,5.0,0,0,71.0,5,18,0,40.582913478,1,0,0,0,1,0,0,0
0,16800,103067.0,1.0,0,0,140.0,0,17,0,34.002295373,1,0,0,0,1,0,0,0
0,16800,111319.0,1.0,0,0,257.0,0,34,0,27.57659689,1,0,0,1,0,0,0,0
0,16800,67166.0,27.0,0,0,242.0,0,14,0,26.220717432,0,1,0,0,1,0,0,0
0,16800,93772.0,5.0,0,0,126.0,2,21,0,35.856354887,1,0,0,0,0,1,0,0
0,16800,82942.0,1.0,0,0,320.0,3,16,0,42.845962863,1,0,0,0,1,0,0,0
0,16800,60943.0,25.0,0,0,238.0,0,13,0,25.439888235,0,1,0,0,1,0,0,0
0,16800,183810.0,11.0,0,0,244.0,0,20,0,26.733982835,1,0,1,0,0,0,0,0
0,16800,119053.0,2.0,0,1,271.0,1,34,0,27.009239289,1,0,0,1,0,0,0,0
0,16800,130809.0,15.0,0,0,178.0,0,17,0,39.567208162,1,0,0,0,1,0,0,0
0,16900,166859.0,4.0,0,0,136.0,0,20,0,28.151885281,1,0,0,1,0,0,0,0
0,16900,51549.0,1.0,0,0,75.0,1,8,0,40.628199233,1,0,0,1,0,0,0,0
0,16900,56961.0,11.0,0,0,117.0,1,10,0,20.344582168,0,1,0,0,1,0,0,0
0,16900,96677.0,1.0,0,0,154.0,0,30,0,35.327836168,1,0,0,0,1,0,0,0
0,16900,62342.0,15.0,0,0,290.0,0,21,0,30.318596795,1,0,0,0,1,0,0,0
0,16900,75125.0,7.0,1,0,237.0,0,49,0,42.132280565,0,1,0,0,1,0,0,0
1,16900,85000.0,2.0,0,6,128.0,2,33,1,34.818261819,1,0,0,0,1,0,0,0
1,16900,101683.0,26.0,0,0,254.0,0,45,0,38.512308689,1,0,0,0,0,0,1,0
0,16900,90973.0,9.0,0,0,108.0,0,10,0,37.469017947,0,1,0,1,0,0,0,0
0,16900,88264.0,0.0,0,0,166.0,0,25,0,24.955311418,1,0,0,1,0,0,0,0
0,16900,96985.0,21.0,0,0,234.0,1,23,0,37.324711324,0,1,0,0,0,1,0,0
0,16900,209364.0,4.0,0,0,221.0,0,16,0,27.900263904,1,0,0,0,1,0,0,0
0,16900,89720.0,29.0,0,0,205.0,0,22,0,33.016153118,1,0,0,1,0,0,0,0
0,16900,115365.0,19.0,0,0,282.0,0,16,0,24.962851371,1,0,0,0,1,0,0,0
0,16900,80639.0,3.0,0,0,129.0,1,8,0,28.895954854,1,0,1,0,0,0,0,0
0,16900,91671.0,9.0,0,0,202.0,0,20,0,21.348254512,1,0,0,0,0,1,0,0
0,16900,121450.0,7.0,0,0,180.0,1,21,0,33.742374549,1,0,0,0,1,0,0,0
0,16900,137328.0,9.0,0,0,360.0,0,10,0,41.902054192,1,0,0,0,1,0,0,0
