BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,20000,32000.0,56373.0,DebtCon,Other,1.0,0,0,114.0,1,17,34.749171693
0,30800,21172.0,37333.0,DebtCon,Other,30.0,0,0,208.0,0,15,41.358171066
0,25000,64799.0,113000.0,DebtCon,Mgr,9.0,1,0,168.0,0,27,34.749171693
0,12100,46152.0,72773.0,DebtCon,Other,0.0,0,0,270.0,0,20,29.495115994
0,15800,64799.0,96642.0,DebtCon,Office,26.0,0,0,335.0,0,16,12.706937983
0,22100,57018.0,80673.0,DebtCon,Other,12.0,0,0,109.0,1,10,7.3901430597
0,10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0,0,93.0,0,34,37.319289307
1,10200,52310.0,74117.0,DebtCon,Other,13.0,0,3,119.0,2,23,34.749171693
0,12000,44000.0,59500.0,DebtCon,Other,3.7,0,0,172.0,0,14,34.749171693
0,15500,93730.0,106841.0,DebtCon,Sales,13.0,0,1,133.0,0,18,33.292973693
0,10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1,0,122.0,0,26,33.651646949
0,25600,47936.0,80600.0,DebtCon,Other,23.0,0,1,290.0,0,30,37.734940524
0,3600,100693.0,114743.0,HomeImp,Office,6.0,0,0,88.0,0,14,29.393543382
1,6400,25144.0,45200.0,HomeImp,Other,25.0,0,2,128.0,4,17,34.749171693
0,23700,138632.0,186585.0,DebtCon,ProfExe,20.0,0,0,226.0,0,24,42.766829612
0,27800,127770.0,169440.0,DebtCon,Mgr,2.0,0,0,236.0,1,24,34.844155434
0,34500,109000.0,159500.0,DebtCon,Other,7.0,0,0,251.0,3,14,34.749171693
1,10000,122800.0,151500.0,HomeImp,ProfExe,2.0,0,0,206.0,1,23,34.749171693
0,25000,83624.0,116976.0,DebtCon,ProfExe,9.0,0,0,130.0,0,19,29.427733682
1,11100,52028.0,77316.0,HomeImp,Other,7.0,0,2,194.0,1,12,30.797674365
0,18200,63852.0,93356.0,DebtCon,Other,1.0,0,0,182.0,0,31,33.209409246
1,12300,24552.0,48278.0,DebtCon,Other,0.0,0,0,171.0,0,16,29.299550944
0,15800,89765.0,111792.0,DebtCon,ProfExe,1.0,0,2,143.0,1,34,33.058835116
1,19900,93619.0,130000.0,DebtCon,Office,9.0,2,5,211.0,2,18,34.749171693
0,43000,18388.0,64896.0,DebtCon,Other,20.0,0,0,207.0,0,31,40.77787713
0,10500,74000.0,89000.0,DebtCon,Mgr,6.0,0,0,138.0,2,27,34.749171693
1,4000,55000.0,59000.0,DebtCon,Other,12.0,2,0,146.0,0,22,34.749171693
0,40600,362909.0,466731.0,HomeImp,ProfExe,4.0,0,0,306.0,4,14,42.930339471
0,25000,140000.0,183600.0,DebtCon,ProfExe,12.6,0,1,148.0,0,37,34.749171693
1,31500,22100.0,35000.0,DebtCon,Other,1.9,2,0,85.0,2,14,34.749171693
0,27200,58383.0,92484.0,DebtCon,Other,22.0,1,2,170.0,1,20,23.809820262
0,4400,64799.0,60250.0,DebtCon,Other,7.0,0,0,181.0,1,21,34.749171693
0,10200,82630.0,99250.0,DebtCon,Other,1.0,0,0,108.0,1,32,40.280974865
0,14300,81000.0,100000.0,DebtCon,Office,30.0,0,1,334.0,2,50,34.749171693
0,12600,37699.0,59874.0,HomeImp,Other,22.0,0,0,114.0,0,23,38.682676037
0,17600,73354.0,96526.0,DebtCon,Other,0.0,0,0,147.0,1,18,33.052493205
1,15300,96700.0,88772.0,HomeImp,Other,5.0,0,1,225.0,0,24,34.749171693
1,12000,59099.0,82000.0,DebtCon,Other,10.0,0,2,219.0,0,33,34.749171693
0,37200,35515.0,76591.0,DebtCon,ProfExe,6.0,0,0,204.0,1,17,22.432132089
0,20600,44826.0,66226.0,DebtCon,Office,13.0,0,1,120.0,0,22,40.911949864
0,20900,62615.0,87904.0,DebtCon,Office,5.0,0,1,178.0,1,15,36.831076151
0,47500,95847.0,152789.0,DebtCon,Other,16.0,0,0,230.0,8,18,38.959252878
0,25500,135728.0,178942.0,DebtCon,Mgr,0.0,0,0,134.0,1,38,32.425629947
1,10000,186000.0,225750.0,HomeImp,ProfExe,2.0,0,0,76.0,0,5,34.749171693
0,22900,90702.0,115355.0,DebtCon,Mgr,24.0,0,0,309.0,1,42,38.793334326
0,21700,60792.0,14580.0,DebtCon,Other,5.0,1,1,63.0,1,17,40.315819301
0,20600,16779.0,56481.0,DebtCon,Other,24.0,0,1,228.0,0,24,27.176647716
0,21600,59219.0,98111.0,HomeImp,ProfExe,18.0,0,0,627.0,1,23,21.241684226
1,47000,164411.0,235500.0,DebtCon,Office,17.0,0,1,182.0,3,48,34.749171693
0,11100,67366.0,102936.0,DebtCon,Other,9.0,0,0,213.0,0,20,19.078651168
0,16400,107669.0,115881.0,DebtCon,Other,0.0,0,0,137.0,1,21,39.699961675
0,22600,64799.0,45744.0,DebtCon,Other,7.0,0,0,84.0,1,12,28.453876923
0,8700,60237.0,69891.0,DebtCon,Other,3.0,0,0,321.0,0,9,32.280313622
1,7000,46000.0,66660.0,DebtCon,Office,1.0,0,1,138.0,0,9,34.749171693
1,18000,99401.0,140000.0,DebtCon,Other,8.9,2,0,150.0,3,20,34.749171693
1,46300,39800.0,41600.0,DebtCon,Other,7.0,0,0,112.0,1,3,34.749171693
0,16100,26276.0,168105.0,HomeImp,Self,7.0,0,0,336.0,0,26,25.991819945
0,17700,17480.0,41055.0,DebtCon,Office,1.0,0,0,196.0,0,15,37.923659517
0,27300,64799.0,37531.0,HomeImp,Other,22.0,0,0,83.0,2,14,29.609847557
0,37700,31687.0,76454.0,DebtCon,ProfExe,5.0,0,0,192.0,2,18,23.873408822
1,15000,163000.0,207562.0,DebtCon,ProfExe,6.0,0,0,248.0,1,27,34.749171693
0,10700,115118.0,124198.0,DebtCon,Self,6.0,1,0,174.0,0,19,31.75799058
0,23100,71680.0,101492.0,DebtCon,Mgr,1.0,1,2,230.0,5,24,39.872708847
0,31200,124295.0,176185.0,DebtCon,Mgr,12.0,0,0,171.0,1,27,43.17681901
0,11500,22758.0,36922.0,DebtCon,Office,7.0,0,1,103.0,0,16,19.020168304
0,8200,64006.0,80409.0,HomeImp,Other,15.0,0,0,235.0,0,36,35.636720346
0,17000,51682.0,67688.0,HomeImp,Office,2.0,0,0,135.0,0,18,33.050636366
1,6500,96314.0,105800.0,HomeImp,ProfExe,27.0,0,0,476.0,2,40,34.749171693
0,6600,68733.0,81973.0,HomeImp,Other,5.0,0,0,97.0,0,14,42.211046784
0,60000,122729.0,207797.0,DebtCon,ProfExe,9.0,0,0,313.0,2,27,35.028577921
0,15300,39065.0,54970.0,DebtCon,Other,7.0,0,0,74.0,0,15,41.823084717
0,12000,72000.0,106000.0,DebtCon,Other,6.0,0,0,78.0,2,14,34.749171693
0,42300,22434.0,65893.0,DebtCon,Other,18.0,0,0,206.0,1,31,43.228664583
0,15200,59745.0,81269.0,DebtCon,Other,8.0,0,0,181.0,1,21,26.985581223
1,7500,33600.0,50125.0,DebtCon,Other,2.0,0,0,147.0,0,18,34.749171693
0,23200,112948.0,159050.0,DebtCon,Mgr,16.0,0,0,190.0,0,25,33.49396616
0,20200,153084.0,196968.0,DebtCon,Other,6.0,0,0,193.0,1,16,32.011799943
0,3200,67848.0,74566.0,HomeImp,Mgr,10.0,0,1,206.0,0,25,40.115677278
0,20400,60393.0,98247.0,DebtCon,Office,3.0,0,0,150.0,0,22,34.342249385
0,5000,64799.0,46281.0,HomeImp,Other,2.0,0,0,258.0,0,26,40.952588884
1,21400,104657.0,147364.0,DebtCon,Other,7.0,2,0,149.0,2,20,46.305072149
1,7500,59000.0,72000.0,HomeImp,Office,5.0,0,3,296.0,0,19,34.749171693
0,24300,21660.0,48475.0,DebtCon,Other,26.0,0,0,103.0,0,10,23.247958281
0,14400,78965.0,90729.0,DebtCon,Mgr,4.0,0,0,133.0,2,26,39.686959105
0,13900,84427.0,114209.0,HomeImp,ProfExe,12.0,0,2,180.0,0,27,33.351870253
1,23700,43712.0,75191.0,DebtCon,Office,6.0,0,0,51.0,2,18,37.10325125
0,23400,97865.0,120172.0,DebtCon,Self,2.0,0,0,201.0,1,26,36.398728722
0,20500,64123.0,103728.0,DebtCon,Office,8.0,1,1,113.0,1,17,35.846272817
1,27100,63844.0,101000.0,DebtCon,Other,8.0,1,1,129.0,0,22,34.749171693
1,29900,22000.0,88772.0,DebtCon,Other,2.0,2,0,81.0,11,10,34.749171693
1,30000,64799.0,50000.0,HomeImp,Office,4.0,0,1,119.0,1,15,34.749171693
0,16200,68873.0,101797.0,HomeImp,ProfExe,23.0,0,0,221.0,0,23,36.259337335
0,44500,64799.0,50696.0,DebtCon,Other,7.0,5,1,129.0,11,20,28.187139993
0,21500,129361.0,284790.0,HomeImp,Mgr,3.0,0,0,199.0,0,15,30.406259432
0,42500,9898.0,65778.0,HomeImp,Office,7.0,0,0,318.0,0,18,15.652880789
1,19600,94419.0,123705.0,DebtCon,Self,19.0,0,2,93.0,0,22,84.379034083
0,22900,65017.0,88066.0,DebtCon,Other,3.0,0,0,94.0,1,29,32.011079376
1,13500,65000.0,88772.0,DebtCon,ProfExe,14.0,0,2,106.0,4,34,34.749171693
0,16400,65898.0,85424.0,HomeImp,ProfExe,10.0,0,1,174.0,0,14,26.931994858
0,7700,76056.0,83643.0,HomeImp,Other,22.0,0,0,353.0,0,47,28.544528867
0,8700,76510.0,108130.0,DebtCon,Office,2.0,0,0,253.0,1,37,17.414859614
0,14900,87391.0,99494.0,HomeImp,Other,18.0,0,0,135.0,4,23,29.535058556
0,21700,20627.0,52040.0,DebtCon,Other,26.0,0,2,200.0,0,25,27.117689551
1,21700,24984.0,92297.0,DebtCon,Other,26.0,0,6,238.0,1,20,16.397160872
0,15200,53433.0,114245.0,HomeImp,Office,2.0,1,3,155.0,1,24,36.954615162
0,23400,90924.0,116819.0,DebtCon,Other,24.0,0,0,246.0,1,27,40.857427037
0,14900,87167.0,114219.0,DebtCon,ProfExe,8.0,0,0,194.0,2,36,41.329763904
0,12300,35651.0,59795.0,HomeImp,Other,22.0,0,0,119.0,0,23,40.662981652
1,15000,45000.0,85000.0,HomeImp,Mgr,11.0,0,0,110.0,0,31,34.749171693
0,30000,8875.0,57000.0,DebtCon,Other,0.0,0,0,100.0,1,6,34.749171693
1,8800,12750.0,88772.0,HomeImp,Office,23.0,0,0,181.0,1,21,34.749171693
0,20600,138918.0,175989.0,DebtCon,ProfExe,5.0,0,1,190.0,4,42,40.862678366
0,12300,61253.0,85825.0,DebtCon,Sales,5.0,0,0,130.0,0,34,27.20337824
1,36900,111151.0,155000.0,HomeImp,ProfExe,12.0,0,0,138.0,0,40,34.749171693
0,12000,87000.0,113850.0,DebtCon,Office,11.0,0,0,216.0,0,12,34.749171693
0,25900,58693.0,86469.0,DebtCon,Office,1.0,0,1,94.0,0,23,32.127562739
0,31900,34498.0,82962.0,DebtCon,Other,7.0,0,0,285.0,0,16,41.155241247
0,7400,138033.0,163162.0,HomeImp,ProfExe,11.0,0,0,225.0,0,19,21.057574023
0,31100,73386.0,108864.0,HomeImp,Other,5.0,5,2,120.0,10,21,42.826600831
0,21100,81389.0,123842.0,DebtCon,Other,9.0,0,0,285.0,1,17,37.13906786
0,17800,68889.0,85642.0,DebtCon,Other,0.0,2,2,106.0,2,25,34.629922009
0,6800,136951.0,160306.0,HomeImp,ProfExe,11.0,0,0,220.0,1,18,20.885093499
0,24500,64799.0,149489.0,DebtCon,Other,7.0,0,0,181.0,1,21,15.443486052
1,9900,21400.0,36600.0,DebtCon,Self,2.0,0,0,154.0,2,26,34.749171693
1,13100,64799.0,88772.0,HomeImp,ProfExe,0.75,0,0,181.0,1,21,34.749171693
1,12000,54257.0,82764.0,DebtCon,Other,14.0,1,1,188.0,2,31,38.942759641
0,23000,76213.0,184360.0,DebtCon,Other,12.0,0,0,379.0,0,16,32.040366079
0,6600,98415.0,126636.0,HomeImp,Other,11.0,0,0,423.0,2,49,40.957090317
0,4000,64240.0,63990.0,HomeImp,Sales,5.0,2,0,160.0,1,23,34.749171693
0,10500,64295.0,73594.0,DebtCon,Other,19.0,0,0,157.0,0,11,33.556312248
0,10500,26000.0,39000.0,DebtCon,Other,9.0,1,1,152.0,7,29,34.749171693
0,5800,79296.0,86885.0,DebtCon,Mgr,19.0,0,1,308.0,1,23,39.959108765
1,15000,86000.0,88772.0,DebtCon,Mgr,1.0,0,0,64.0,1,27,34.749171693
0,27300,37636.0,73328.0,DebtCon,Mgr,12.0,0,0,81.0,6,16,34.268228014
0,6200,46601.0,59486.0,HomeImp,Other,5.0,0,0,85.0,0,18,25.35001036
0,9300,106449.0,120066.0,DebtCon,Other,18.0,0,1,190.0,1,15,37.086455086
0,9900,74009.0,108371.0,DebtCon,Office,1.0,0,0,246.0,0,36,17.257117147
1,19000,171106.0,200000.0,DebtCon,Other,9.8,3,0,153.0,0,26,34.749171693
0,35700,238104.0,43026.0,DebtCon,Mgr,3.0,0,1,207.0,3,49,41.276637124
1,9700,55986.0,73000.0,DebtCon,Other,2.5,0,1,207.0,2,29,34.749171693
0,13800,31974.0,44417.0,HomeImp,Other,7.0,0,0,77.0,1,12,30.422429425
0,34600,27851.0,42623.0,DebtCon,Mgr,6.0,0,0,46.0,0,7,35.131092706
0,17400,62824.0,82243.0,DebtCon,Other,5.0,1,0,109.0,0,7,34.818444993
0,10800,49254.0,80527.0,HomeImp,Other,2.0,0,2,203.0,0,13,29.551583139
0,17600,64799.0,45119.0,DebtCon,Other,7.0,0,0,355.0,0,17,34.495046658
0,18100,23928.0,55734.0,DebtCon,ProfExe,17.0,0,0,176.0,0,19,37.945522273
0,27100,33649.0,63214.0,DebtCon,Office,2.0,0,0,113.0,2,6,37.837863874
0,25900,152071.0,185893.0,HomeImp,Self,0.0,0,0,186.0,0,16,40.642278896
1,25900,58000.0,95000.0,DebtCon,Self,3.0,0,1,35.0,6,28,34.749171693
0,13300,64799.0,27136.0,HomeImp,Other,27.0,0,0,211.0,1,4,23.807147729
0,10200,79257.0,105912.0,HomeImp,ProfExe,3.0,0,0,95.0,0,33,39.391365195
0,8600,64799.0,47791.0,DebtCon,Other,7.0,0,0,181.0,1,21,14.392536075
0,22800,132706.0,170396.0,DebtCon,ProfExe,8.0,0,0,147.0,0,37,19.518531863
0,21500,58646.0,90807.0,DebtCon,Other,17.0,0,0,197.0,1,22,31.697960362
0,20000,38955.0,80680.0,DebtCon,ProfExe,8.0,0,0,295.0,0,18,40.390956012
0,10600,82894.0,124359.0,HomeImp,Other,7.0,0,0,181.0,1,21,40.325885318
0,7800,45391.0,61743.0,DebtCon,Other,12.0,0,0,105.0,0,22,36.70541274
0,20000,74368.0,105000.0,DebtCon,Other,7.0,0,0,181.0,2,25,34.749171693
0,18700,47903.0,63933.0,HomeImp,Office,3.0,0,0,120.0,1,17,32.977596653
0,25600,76102.0,119391.0,DebtCon,Other,5.0,0,0,88.0,1,32,40.929954323
0,25000,64799.0,62619.0,DebtCon,Other,26.0,0,0,113.0,0,8,21.263805377
0,66400,69588.0,143926.0,HomeImp,Office,12.0,0,0,118.0,0,11,39.975347097
1,21300,103989.0,143796.0,DebtCon,Other,9.0,2,0,135.0,3,20,44.382577891
0,12300,152107.0,179793.0,DebtCon,ProfExe,7.0,1,1,213.0,3,25,43.134095051
1,25000,64799.0,72970.0,DebtCon,ProfExe,1.8,4,0,199.0,0,18,34.749171693
0,13300,81944.0,108768.0,DebtCon,Other,5.0,0,0,81.0,1,13,33.86964175
0,8300,57503.0,72704.0,DebtCon,Other,18.0,0,0,157.0,0,11,33.337118756
0,18300,40018.0,65355.0,DebtCon,Other,16.0,1,0,288.0,0,21,28.362882965
0,10800,70214.0,83882.0,DebtCon,Office,4.0,1,2,173.0,3,30,38.588823585
0,6200,75623.0,89634.0,HomeImp,Other,24.0,0,0,325.0,0,47,28.285532103
0,15200,69320.0,89644.0,DebtCon,Other,11.0,0,0,92.0,2,11,31.114929746
0,18800,7739.0,65181.0,DebtCon,Sales,0.0,0,0,315.0,0,6,37.983557776
1,10300,39893.0,55000.0,DebtCon,Other,1.5,0,1,99.0,2,32,34.749171693
0,17000,125257.0,161009.0,DebtCon,Office,3.0,0,0,130.0,1,21,27.6372066
0,15400,10074.0,57135.0,DebtCon,ProfExe,4.0,0,0,310.0,0,16,17.601206169
1,14000,64799.0,28992.0,HomeImp,Other,7.0,0,0,342.0,2,14,34.749171693
0,21400,70112.0,94849.0,DebtCon,Other,4.0,0,0,110.0,1,29,35.630504854
1,12300,77000.0,94000.0,DebtCon,Mgr,41.0,3,4,213.0,4,17,34.749171693
0,8700,58060.0,65605.0,DebtCon,Other,23.0,0,0,260.0,3,29,39.829999465
0,6100,64799.0,46830.0,HomeImp,Other,0.0,0,1,278.0,0,0,13.306013076
0,44400,100564.0,154708.0,DebtCon,Other,14.0,0,0,254.0,3,30,43.902152357
0,24400,217533.0,289931.0,HomeImp,ProfExe,6.0,0,3,472.0,1,55,31.337807889
0,11600,82326.0,94599.0,DebtCon,Other,0.0,4,0,100.0,0,3,29.893621477
1,21000,110000.0,138000.0,DebtCon,Mgr,16.0,8,2,154.0,3,30,34.749171693
0,17800,38770.0,64357.0,DebtCon,Other,17.0,0,0,283.0,0,21,27.97949547
0,28800,64799.0,44761.0,DebtCon,Other,10.0,0,1,85.0,2,14,22.841663187
0,25300,122933.0,157009.0,DebtCon,Mgr,3.0,0,0,281.0,0,24,38.740801417
0,10000,88777.5,112014.0,DebtCon,ProfExe,13.0,0,0,183.0,2,18,34.749171693
0,13700,84761.0,95382.0,HomeImp,Office,7.0,0,0,172.0,1,25,41.960105913
0,13300,55505.0,76841.0,DebtCon,Other,0.0,0,0,223.0,0,10,32.968632674
0,7300,131000.0,197500.0,DebtCon,ProfExe,1.5,0,0,68.0,2,23,34.749171693
0,15400,34574.0,69751.0,DebtCon,ProfExe,6.0,0,0,254.0,1,16,22.721013568
0,7000,81335.0,81018.0,HomeImp,Other,22.0,0,0,342.0,1,47,27.767299768
1,15600,74156.0,101136.0,DebtCon,Mgr,11.0,0,3,107.0,0,24,27.69600093
0,13500,42000.0,62800.0,DebtCon,ProfExe,6.0,0,0,153.0,2,12,34.749171693
0,27200,24070.0,58216.0,DebtCon,Other,35.0,0,0,273.0,0,24,37.639947331
0,10700,126751.0,184554.0,DebtCon,Other,8.0,0,0,226.0,0,19,34.13705457
0,22500,57762.0,95790.0,DebtCon,Office,3.0,0,0,152.0,1,21,34.863596079
1,9300,78000.0,97700.0,DebtCon,Mgr,12.0,0,2,88.0,4,29,34.749171693
0,10300,44941.0,60694.0,DebtCon,Other,2.0,0,0,86.0,0,20,39.53639781
0,10300,61000.0,75000.0,DebtCon,Office,12.0,0,0,252.0,4,37,34.749171693
0,21000,94063.0,139868.0,DebtCon,ProfExe,7.0,0,0,207.0,0,21,30.247822552
0,18400,61049.0,96397.0,DebtCon,Office,2.0,0,0,80.0,0,23,35.425579192
0,15000,15832.0,35300.0,DebtCon,Office,1.0,0,0,211.0,0,16,34.749171693
0,12700,105293.0,121416.0,DebtCon,Office,14.0,0,0,250.0,0,16,35.287166428
0,21000,94019.0,134565.0,DebtCon,ProfExe,7.0,0,0,196.0,0,21,26.86773396
0,7500,47518.0,60252.0,DebtCon,Other,16.0,0,3,221.0,0,37,26.711536473
0,15100,60264.0,87110.0,HomeImp,ProfExe,5.0,0,0,111.0,0,13,26.062043252
0,11000,74596.0,98000.0,HomeImp,ProfExe,6.0,0,0,109.0,1,27,34.749171693
0,12100,90917.0,102400.0,DebtCon,Sales,11.0,0,2,160.0,0,17,33.453728495
0,5300,73698.0,84427.0,DebtCon,Other,4.0,0,0,181.0,1,21,19.131201179
0,11100,79226.0,88112.0,DebtCon,ProfExe,10.0,0,1,180.0,1,12,40.670904725
0,9600,62405.0,69459.0,DebtCon,Other,0.0,0,2,86.0,2,18,36.260331272
0,8500,47777.0,78979.0,HomeImp,Other,18.0,0,0,203.0,1,16,34.828647504
0,41100,59463.0,112626.0,DebtCon,Mgr,16.0,0,0,210.0,0,22,40.439555696
0,12500,37562.0,57081.0,HomeImp,Other,22.0,0,1,129.0,0,23,39.083002442
0,21400,143151.0,185014.0,HomeImp,Mgr,7.0,0,0,315.0,0,17,43.10300163
0,40100,129625.0,197722.0,DebtCon,Mgr,7.0,0,0,179.0,0,25,33.199310594
0,35100,33844.0,55100.0,DebtCon,Other,7.0,0,0,69.0,6,0,34.70302378
1,9700,53000.0,56000.0,DebtCon,Office,2.0,0,0,75.0,5,18,34.749171693
0,15000,54261.0,88000.0,DebtCon,ProfExe,10.0,0,0,193.0,1,16,34.749171693
0,23300,103162.0,135013.0,DebtCon,Mgr,9.0,1,0,189.0,5,18,40.670817077
0,13800,40674.0,61216.0,DebtCon,Other,7.0,0,0,109.0,2,19,40.990703819
1,8200,47700.0,60000.0,DebtCon,Other,0.1,0,0,294.0,0,0,34.749171693
0,17300,79412.0,114906.0,DebtCon,Mgr,17.0,0,0,247.0,4,30,36.536435564
0,14900,89872.0,118027.0,DebtCon,ProfExe,0.0,1,1,155.0,1,34,33.135696766
0,10200,38223.0,60728.0,DebtCon,Mgr,7.0,0,0,181.0,1,21,35.347853825
0,10600,46972.0,80147.0,HomeImp,Office,12.0,3,0,244.0,2,29,32.656531297
0,27300,66878.0,93656.0,DebtCon,Office,11.0,0,0,154.0,0,20,39.085006344
0,19700,5700.0,24457.0,DebtCon,Other,7.0,0,0,60.0,1,19,41.363878281
1,8100,28523.0,39816.0,DebtCon,Other,5.0,0,0,131.0,0,16,37.393526416
0,13900,88746.0,108160.0,HomeImp,Mgr,9.0,0,0,235.0,0,25,30.951437369
0,15600,104458.0,137583.0,DebtCon,Other,1.0,0,0,281.0,0,46,41.23523649
0,17800,58942.0,91483.0,HomeImp,ProfExe,5.0,0,0,124.0,0,13,28.155959991
1,8400,44800.0,56000.0,DebtCon,Other,0.0,1,5,314.0,4,42,34.749171693
0,19600,85984.0,112721.0,DebtCon,Mgr,18.0,0,0,239.0,4,31,36.031180289
0,22500,44228.0,86872.0,HomeImp,Other,24.0,0,0,256.0,1,6,26.853259022
1,11000,49000.0,66922.0,DebtCon,Other,11.0,0,2,91.0,3,32,34.749171693
0,27100,24494.0,77479.0,DebtCon,Other,7.0,1,1,101.0,1,26,31.124553856
0,5400,65814.0,85848.0,HomeImp,Other,4.0,0,0,123.0,0,15,44.092325682
1,17000,56800.0,82000.0,DebtCon,ProfExe,22.0,0,5,321.0,4,28,34.749171693
0,20200,125647.0,166423.0,DebtCon,Office,1.0,0,0,395.0,1,51,36.132509986
0,25600,240092.0,263958.0,HomeImp,Self,5.0,1,0,246.0,2,51,38.973539329
0,13400,60174.0,81944.0,DebtCon,Other,1.0,0,0,125.0,3,9,36.229863857
0,9800,136154.0,203815.0,DebtCon,ProfExe,1.0,0,0,71.0,2,23,35.8789883
0,8600,76703.0,100862.0,HomeImp,Other,0.0,0,1,175.0,0,31,34.386230664
1,23500,52457.0,77436.0,DebtCon,Other,16.0,0,0,294.0,0,0,33.568766269
0,15400,100848.0,129454.0,HomeImp,ProfExe,10.0,0,0,175.0,2,31,28.065590866
0,24500,69615.0,94656.0,DebtCon,ProfExe,7.0,0,1,137.0,3,26,35.565296678
0,8200,48515.0,59240.0,DebtCon,Other,17.0,0,4,214.0,0,36,27.459144234
0,13900,48110.0,63601.0,DebtCon,ProfExe,5.0,0,0,154.0,1,12,29.964687389
0,16000,62200.0,89200.0,DebtCon,Other,1.9,0,0,177.0,1,31,34.749171693
0,8100,84822.0,123854.0,HomeImp,Office,31.0,0,0,341.0,2,38,36.205114552
0,50100,48370.0,106233.0,HomeImp,Self,8.0,0,0,194.0,3,36,39.935343568
0,15100,39679.0,62674.0,DebtCon,Other,5.0,1,0,96.0,1,9,28.505590561
1,11300,62568.0,79009.0,HomeImp,Office,4.0,0,3,295.0,0,19,28.600252229
0,9000,93521.0,126024.0,HomeImp,Other,9.0,0,1,412.0,1,49,41.664281039
0,26900,45763.0,73797.0,DebtCon,Other,23.0,0,0,292.0,1,29,39.370858155
0,6300,92659.0,117352.0,HomeImp,ProfExe,6.0,0,0,199.0,0,27,26.520049519
0,20400,64799.0,94446.0,HomeImp,Other,6.0,0,0,185.0,1,16,40.775864346
0,8000,80817.0,89515.0,DebtCon,Other,0.0,3,0,109.0,0,4,29.638901419
0,10300,82889.0,97189.0,DebtCon,Mgr,2.0,0,0,83.0,2,24,39.53698719
0,9800,78022.0,103466.0,DebtCon,Mgr,1.0,0,0,84.0,2,24,37.434615355
0,35400,90295.0,139602.0,DebtCon,Other,12.0,0,0,63.0,0,35,40.22961403
0,14100,98856.0,143292.0,HomeImp,ProfExe,13.0,0,0,106.0,4,21,37.458280401
0,26800,145772.0,193135.0,DebtCon,ProfExe,12.0,0,0,148.0,0,36,40.904321038
0,10600,62909.0,81411.0,HomeImp,Other,15.0,0,0,238.0,1,35,34.680381648
0,27500,132000.0,179000.0,DebtCon,ProfExe,1.0,1,0,226.0,2,19,34.749171693
1,16300,31800.0,63000.0,DebtCon,Other,12.0,1,5,125.0,1,14,34.749171693
0,25800,112388.0,180313.0,DebtCon,Sales,16.0,0,0,296.0,0,31,33.241096011
0,17200,62514.0,96633.0,HomeImp,ProfExe,25.0,1,0,225.0,1,24,36.702340701
0,16900,43643.0,80639.0,DebtCon,Mgr,3.0,0,0,129.0,1,8,28.895954854
0,31000,133471.0,188154.0,DebtCon,ProfExe,0.0,0,0,219.0,2,18,40.315083491
0,9400,103973.0,119817.0,DebtCon,Other,18.0,0,2,183.0,2,16,37.337977192
0,9900,8673.0,37244.0,DebtCon,Other,4.0,0,0,257.0,0,12,24.496286322
1,53800,82324.0,154409.0,DebtCon,Other,10.0,0,1,157.0,0,34,41.659044481
0,16800,50050.0,140222.0,DebtCon,Other,4.0,0,0,272.0,5,43,40.033378243
1,11900,58104.0,77870.0,HomeImp,Other,7.0,0,0,69.0,1,19,34.749171693
1,45100,67552.0,128659.0,HomeImp,Other,10.0,0,0,83.0,0,13,43.874079432
1,53600,235895.0,299772.0,HomeImp,Mgr,5.0,0,0,113.0,7,22,44.945929149
0,26300,52296.0,91041.0,DebtCon,Other,24.0,1,2,194.0,0,19,24.893781127
0,14500,52440.0,62150.0,DebtCon,Other,4.0,0,0,175.0,0,13,27.191720909
0,17400,102228.0,115898.0,DebtCon,ProfExe,0.0,0,0,144.0,0,30,35.114150348
1,43500,64799.0,855909.0,HomeImp,Other,16.0,0,0,196.0,0,23,42.985408377
0,20000,56683.0,90600.0,DebtCon,Office,2.0,0,0,155.0,1,22,34.749171693
1,10000,52410.0,54500.0,DebtCon,Mgr,1.0,9,4,133.0,4,29,34.749171693
0,29000,32109.0,49912.0,DebtCon,Other,34.0,0,0,279.0,1,23,39.796560762
0,5000,64799.0,36375.0,HomeImp,Other,3.0,0,0,267.0,1,26,34.749171693
0,20100,62661.0,87329.0,DebtCon,Other,18.0,0,0,198.0,0,22,32.83817817
0,28300,145931.0,239990.0,HomeImp,ProfExe,27.0,0,0,357.0,0,19,38.268469992
0,27200,61000.0,104044.0,DebtCon,Other,16.0,0,1,142.0,0,30,39.546507583
0,13000,64799.0,25552.0,HomeImp,Other,28.0,0,0,198.0,0,5,25.507820486
0,22300,89591.0,149566.0,DebtCon,ProfExe,23.0,0,0,158.0,0,24,41.85930497
1,8900,60782.0,100000.0,HomeImp,ProfExe,14.0,0,8,130.0,0,36,34.749171693
0,9900,72674.0,89909.0,DebtCon,Office,15.0,0,1,91.0,0,8,27.35463407
1,24400,119000.0,144400.0,DebtCon,Mgr,33.0,0,2,229.0,7,36,34.749171693
0,11700,68059.0,86216.0,DebtCon,Other,3.0,0,0,176.0,3,35,30.253969922
